"DATE","PBI","PELEC","CINTC","VOLINPUT","INDPRO","INGRESO","CREDMN","IGBVL"
"2019-04-01","0.0367","3.2568451889346","2.9506912893944","-1.4413029740464","-1.1552","3.135431568908","10.639866134561","-2.4843132112488"
"2019-05-01","0.6720","4.6006969768808","4.5096676048927","2.4033846672058","-0.0889","3.6594246874621","10.663917194975","-4.2832111976916"
"2019-06-01","2.7600","3.7354678615709","11.904877471887","-7.6869058154429","-0.9205","1.9882402861126","10.71899868524","4.1541373699133"
"2019-07-01","3.8612","4.7130472014478","11.424604871675","-3.2155081880117","-1.4906","2.2811381423285","10.609329334302","-2.5796506053973"
"2019-08-01","3.6216","4.2569466116964","7.5236548766002","-0.82254359704431","-1.4777","0.95091843364243","10.767500592056","-1.7299701539517"
"2019-09-01","2.3160","3.0550467333946","5.0012036011819","5.6768313896054","-1.8172","3.9574366331899","10.382797426006","0.1975049158994"
"2019-10-01","2.3574","2.9389760424022","6.1635000100943","-5.4672198005319","-2.5229","4.118802452235","10.692660319308","5.2644187546934"
"2019-11-01","2.0140","2.7647942473811","0.47028404192221","-6.903773455894","-1.9251","5.5182341650672","10.54136050305","4.6766665085238"
"2019-12-01","1.1077","2.1160321007543","-0.92908440417442","1.6808932917438","-2.2491","5.2531268612269","9.781341240427","6.075998428973"
"2020-01-01","2.9136","2.3737090661792","0.70256397354511","1.1163496273612","-2.2105","7.7788473107929","9.2914954853946","-1.7630245749688"
"2020-02-01","4.0115","6.2205473389167","4.8262293336554","1.5117824218038","-1.4033","6.6472094823992","10.06640478099","-11.400498194228"
"2020-03-01","-17.7241","-12.871859056633","-49.184867071157","-20.391813228068","-5.4158","0.12292203231092","9.4158838499629","-31.444155792449"
"2020-04-01","-39.0636","-29.996580381103","-98.146031095777","-11.932512656984","-18.0525","-3.826147266212","9.86269820971","-29.273897542651"
"2020-05-01","-32.5014","-25.428507150852","-64.84868326907","-17.662777458406","-16.6085","-7.2653825888414","18.276487818676","-21.793756591076"
"2020-06-01","-18.1204","-12.417867142302","-30.650754548171","-7.6230287074921","-11.2218","-8.3090638930163","18.906273833726","-18.158503286898"
"2020-07-01","-11.1359","-5.8785390168587","-4.0787643110108","-9.7473150646618","-7.1681","-9.8700990568836","21.266519581642","-12.249827882184"
"2020-08-01","-9.1800","-2.7772729288336","1.710415408707","-22.009813816391","-6.7958","-8.5712614088462","22.867816819588","-2.773156083583"
"2020-09-01","-6.1000","-1.8521529822706","10.057909332054","-11.563246493748","-6.7124","-12.305922944221","23.069993936326","-8.4372517881456"
"2020-10-01","-3.2070","-0.39915818508074","19.07","-2.4735651610942","-4.8191","-14.108500543074","21.059005580652","-12.221481476644"
"2020-11-01","-2.0821","-0.28103749230028","18.748204222365","19.235805278394","-4.8267","-13.256025466121","21.06285474867","-1.4019822691503"
"2020-12-01","0.9515","-0.34909979467782","21.508241812111","20.269028256271","-3.3325","-11.673834314169","19.666901863155","1.4421617713617"
"2021-01-01","-0.7600","-1.2058374172136","22.102896947885","-9.9608978513362","-1.6842","-12.029025955903","17.141590627809","6.4296769834988"
"2021-02-01","-3.4300","-5.5354318216629","15.942722108663","10.964354366765","-4.9281","-14.085450991343","17.330917423052","23.356602771527"
"2021-03-01","20.0457","15.509847717484","145.11729096409","38.27093176353","1.7141","-9.2662964045601","17.520493039344","47.760571793617"
"2021-04-01","59.4300","42.254611247183","6210.7126591419","27.858327229917","15.0398","-6.4182692307692","17.384732222375","32.366191045843"
"2021-05-01","48.1100","35.40174674667","227.42751245035","28.725989384703","14.0792","-1.6161616161616","8.6882758392237","35.048537146561"
